X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
1.67651462555 -191.801177979 -153.5131073 0.550706979868 139913.0 139913.0 0.0
1.69152987003 -191.701599121 -153.493713379 0.551839766463 158254.0 158254.0 0.0
1.69349431992 -191.697189331 -153.49168396 0.55149226109 169763.0 169764.0 0.696
1.73370540142 -191.62008667 -153.466079712 0.542285090141 158746.0 158746.0 0.0
1.80147218704 -191.456634521 -153.425476074 0.535773417275 157872.0 158214.0 0.316
1.81001532078 -191.42791748 -153.417358398 0.53374952535 139920.0 157872.0 0.484
1.82055854797 -191.399703979 -153.414367676 0.531584874457 95281.0 144462.0 0.18
1.87073624134 -191.23034668 -153.374465942 0.533756589978 155397.0 129096.0 0.856
1.89024198055 -191.184646606 -153.366531372 0.537110250429 116043.0 129096.0 0.156
1.89397644997 -191.179855347 -153.365112305 0.53756208795 103190.0 116043.0 0.912
1.91422474384 -191.14503479 -153.34854126 0.535507862502 157119.0 157119.0 0.0
1.91426455975 -191.144927979 -153.348510742 0.535493868312 157120.0 157119.0 0.98
1.91621732712 -191.139648438 -153.347229004 0.534808153035 157120.0 157120.0 0.0
1.95776557922 -190.981185913 -153.331176758 0.530122062605 144250.0 75400.0 0.22
1.96884512901 -190.925476074 -153.330123901 0.532562537756 134493.0 157112.0 0.92
1.97042024136 -190.91619873 -153.327545166 0.531754215385 62808.0 157114.0 0.98
2.05150389671 -190.703887939 -153.300964355 0.52062884668 63928.0 63928.0 0.0
2.0729830265 -190.667785645 -153.294692993 0.523574296929 75396.0 134494.0 0.432
2.07892346382 -190.65637207 -153.291503906 0.523537936709 75396.0 75396.0 0.0
2.08203315735 -190.646057129 -153.288497925 0.522168766235 63351.0 63351.0 0.0
2.11088752747 -190.584899902 -153.277389526 0.512418550234 62805.0 122032.0 0.74
2.18128418922 -190.413238525 -153.269821167 0.507406600687 3025.0 3025.0 0.0
2.18127083778 -190.412445068 -153.269805908 0.507324241049 154869.0 97464.0 0.052
2.20339202881 -190.35786438 -153.266113281 0.503798070857 155824.0 155824.0 0.0
2.21882629395 -190.328704834 -153.263687134 0.501887355989 155822.0 155822.0 0.0
2.27769088745 -190.238067627 -153.245834351 0.495004296642 109306.0 109306.0 0.0
2.28633522987 -190.222259521 -153.245513916 0.49368479686 112555.0 109307.0 0.968
2.33970427513 -190.111663818 -153.231460571 0.488891624008 104229.0 104229.0 0.0
2.36263513565 -190.073928833 -153.233016968 0.487068444926 154393.0 154393.0 0.0
2.37017226219 -190.063552856 -153.232498169 0.486668893131 19954.0 19954.0 0.0
2.41171050072 -189.963516235 -153.229476929 0.474793054143 154388.0 154388.0 0.0
2.44259738922 -189.9165802 -153.218917847 0.465667749443 148174.0 5447.0 0.432
2.48452806473 -189.850570679 -153.207717896 0.453974182626 5447.0 153051.0 0.516
2.52181553841 -189.805923462 -153.204162598 0.452669771303 41491.0 153051.0 0.62
2.5866625309 -189.737030029 -153.200378418 0.453181532429 153476.0 153476.0 0.0
2.63590431213 -189.68737793 -153.199630737 0.451376470332 63470.0 153474.0 0.016
2.63639616966 -189.686859131 -153.199508667 0.451299310803 133008.0 63470.0 0.98
2.7208814621 -189.576202393 -153.190963745 0.439568915208 82414.0 82414.0 0.0
2.79561710358 -189.480392456 -153.183380127 0.430134814079 66908.0 49089.0 0.588
2.82818198204 -189.437789917 -153.186965942 0.429551534261 49089.0 130536.0 0.924
2.83054947853 -189.435211182 -153.187393188 0.429440160395 101309.0 130536.0 0.964
2.90631914139 -189.360366821 -153.172653198 0.415593441909 144654.0 144654.0 0.0
2.9843351841 -189.29133606 -153.171051025 0.415467061124 152199.0 152199.0 0.0
3.0898463726 -189.196273804 -153.159835815 0.410093699372 167893.0 167892.0 0.284
3.10224962234 -189.186553955 -153.155502319 0.409538704598 143316.0 81660.0 0.18
3.13018965721 -189.156402588 -153.155151367 0.404355537978 167904.0 167888.0 0.656
