X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-3.315904140472412 -176.84881591796875 -169.7735595703125 0.06536705795794118 112231.0 112231.0 0.0
-3.3157522678375244 -176.8488311767578 -169.77349853515625 0.0654575336204985 1119285.0 112231.0 0.9920000000000008
-3.2969183921813965 -176.84979248046875 -169.7657012939453 0.07667651577760815 1119285.0 1119285.0 0.0
-3.296647310256958 -176.84986877441406 -169.7657012939453 0.07687467955617672 1119284.0 1119285.0 0.9840000000000008
-3.279975652694702 -176.85418701171875 -169.76612854003906 0.08906175193814449 1119284.0 1119284.0 0.0
-3.268465757369995 -176.8539581298828 -169.76316833496094 0.09741981069577267 1119286.0 1119243.0 0.1320000000000001
-3.255931854248047 -176.85494995117188 -169.7647705078125 0.1062764800120839 1119243.0 1119243.0 0.0
-3.2558062076568604 -176.85498046875 -169.76478576660156 0.10636496653662166 1119013.0 1119243.0 0.9960000000000008
-3.2245161533355713 -176.86387634277344 -169.766845703125 0.12839811114652683 1119013.0 1119013.0 0.0
-3.2093286514282227 -176.86436462402344 -169.76429748535156 0.13904875386975918 1119395.0 58832.0 0.46400000000000036
-3.2048821449279785 -176.86497497558594 -169.76498413085938 0.14214593055658215 1119395.0 1119395.0 0.0
-3.191324472427368 -176.86773681640625 -169.76632690429688 0.15146011820814542 1119393.0 1119387.0 0.2640000000000002
-3.1857471466064453 -176.8682098388672 -169.7655792236328 0.15524564591226828 1119378.0 1119387.0 0.9440000000000007
-3.160301923751831 -176.8708953857422 -169.7681121826172 0.1729042204526679 1119378.0 1119378.0 0.0
-3.160203218460083 -176.87091064453125 -169.7681121826172 0.1729737752325143 1118976.0 1119378.0 0.9960000000000008
-3.135633945465088 -176.87649536132812 -169.76937866210938 0.19029291541427915 1118976.0 1118976.0 0.0
-3.135465383529663 -176.8765106201172 -169.7693634033203 0.1904106747553413 1119248.0 1118976.0 0.9880000000000008
-3.1215879917144775 -176.877685546875 -169.76760864257812 0.2001061938361245 1119248.0 1119248.0 0.0
-3.116053819656372 -176.87840270996094 -169.7682342529297 0.20395882026301607 1119374.0 1119374.0 0.0
-3.115967035293579 -176.87840270996094 -169.7682342529297 0.20402011812020618 1119439.0 1119374.0 0.9960000000000008
-3.0943758487701416 -176.88006591796875 -169.7693328857422 0.2192832845605484 1119439.0 1119439.0 0.0
-3.094353675842285 -176.88006591796875 -169.7693328857422 0.21929905442386147 1119437.0 1119439.0 0.9960000000000008
-3.0888419151306152 -176.8807830810547 -169.76953125 0.22322575038881615 1119437.0 1119437.0 0.0
-3.0885679721832275 -176.88079833984375 -169.76950073242188 0.22341029309620325 112020.0 1119437.0 0.9600000000000007
-3.081995725631714 -176.8810577392578 -169.7688751220703 0.22783931807349384 112020.0 112020.0 0.0
-3.0819036960601807 -176.88107299804688 -169.76885986328125 0.22789953942658944 110527.0 112020.0 0.9920000000000008
-3.070478677749634 -176.8823699951172 -169.767333984375 0.23536698721044363 110527.0 110527.0 0.0
-3.070420026779175 -176.8823699951172 -169.767333984375 0.23540601976624773 1119011.0 110527.0 0.9960000000000008
-3.0558021068573 -176.88400268554688 -169.7672119140625 0.24512512616146792 1119011.0 1119011.0 0.0
-3.055542230606079 -176.88404846191406 -169.7672119140625 0.24530462043760345 1119525.0 1119011.0 0.9920000000000008
-3.023310899734497 -176.88917541503906 -169.7664794921875 0.2675619106784109 1119525.0 1119525.0 0.0
-3.013214349746704 -176.8907012939453 -169.76760864257812 0.2745102242545519 1119524.0 1119523.0 0.5080000000000003
-3.007070779800415 -176.8926239013672 -169.76722717285156 0.278211249874764 1119523.0 111284.0 0.16000000000000011
-2.994368076324463 -176.89710998535156 -169.76837158203125 0.28533849744899964 111317.0 111284.0 0.5440000000000004
-2.9668028354644775 -176.90818786621094 -169.76473999023438 0.29817555909511567 111815.0 111259.0 0.8720000000000007
-2.96097993850708 -176.9103240966797 -169.76353454589844 0.30112976730731256 111329.0 111259.0 0.6560000000000005
-2.943575143814087 -176.91676330566406 -169.76034545898438 0.31012968186728346 111329.0 111331.0 0.12000000000000008
-2.9285881519317627 -176.9248504638672 -169.7585906982422 0.31692647656816464 111586.0 111584.0 0.7400000000000005
-2.9204747676849365 -176.93125915527344 -169.75863647460938 0.31938330429118 111997.0 111888.0 0.9440000000000007
-2.918437957763672 -176.9326629638672 -169.75848388671875 0.31991040545325744 111875.0 111888.0 0.8160000000000006
-2.905775785446167 -176.9391632080078 -169.75997924804688 0.3245980876873751 111875.0 111933.0 0.19200000000000014
-2.8841121196746826 -176.9573974609375 -169.76177978515625 0.3296422043888977 109980.0 109980.0 0.0
-2.8578481674194336 -176.98226928710938 -169.7598419189453 0.33459302537481617 111834.0 111597.0 0.5000000000000003
-2.8454723358154297 -176.9926300048828 -169.75804138183594 0.3367562252305392 110232.0 111833.0 0.8760000000000007
-2.843742847442627 -176.99440002441406 -169.75794982910156 0.33692478868915815 111833.0 111598.0 0.10000000000000006
-2.8172409534454346 -177.02239990234375 -169.7540740966797 0.3393331074338293 111604.0 111327.0 0.7000000000000005
-2.803555488586426 -177.0352783203125 -169.75143432617188 0.34092636972007906 110896.0 111604.0 0.08800000000000005
-2.798595428466797 -177.04042053222656 -169.75062561035156 0.3416161431992791 110896.0 111384.0 0.1560000000000001
-2.7792365550994873 -177.06736755371094 -169.74090576171875 0.34211051401880954 111538.0 111538.0 0.0
-2.7610085010528564 -177.08993530273438 -169.7347869873047 0.34180721350507276 111502.0 111502.0 0.0
-2.752089023590088 -177.1011199951172 -169.7305145263672 0.3415110387264195 111510.0 111510.0 0.0
