X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
34.8657951355 -207.576385498 -157.031295776 0.361970830508 876771.0 876771.0 0.0
34.8584251404 -207.535385132 -156.988327026 0.400125049344 162729.0 272146.0 0.48
34.8558883667 -207.530578613 -156.986923218 0.400979487555 162729.0 243547.0 0.828
34.8545188904 -207.529006958 -156.986083984 0.401086789271 405026.0 663593.0 0.02
34.8494186401 -207.523117065 -156.983932495 0.400759222977 743245.0 405026.0 0.656
34.8435974121 -207.514709473 -156.981643677 0.400432315257 743245.0 240207.0 0.296
34.8143501282 -207.478927612 -156.966445923 0.398799805699 743246.0 655424.0 0.592
34.8051567078 -207.468566895 -156.960540771 0.398075822952 240926.0 405025.0 0.892
34.781867981 -207.44430542 -156.950241089 0.395632125424 655421.0 655420.0 0.228
34.7405548096 -207.416030884 -156.928817749 0.391699296107 704663.0 315385.0 0.024
34.7390518188 -207.414886475 -156.928146362 0.391554200044 704661.0 704663.0 0.892
34.7330589294 -207.407516479 -156.925750732 0.390811536424 655426.0 655426.0 0.0
34.6682243347 -207.355636597 -156.888671875 0.382375286098 704660.0 798969.0 0.856
34.6607704163 -207.349121094 -156.885162354 0.38177602952 798969.0 270235.0 0.104
34.6200370789 -207.288253784 -156.859527588 0.379901331813 798967.0 798967.0 0.0
34.6135635376 -207.284454346 -156.85635376 0.379785274245 269245.0 105048.0 0.076
34.5911102295 -207.264465332 -156.841140747 0.378152680018 270233.0 270233.0 0.0
34.5370941162 -207.220504761 -156.814819336 0.376879362736 227793.0 227793.0 0.0
34.5259513855 -207.210540771 -156.807189941 0.376756270775 269254.0 269254.0 0.0
34.4602966309 -207.153305054 -156.770446777 0.372721316102 269256.0 269256.0 0.0
34.4483375549 -207.145080566 -156.76449585 0.372394357074 674237.0 674237.0 0.0
34.4482421875 -207.145019531 -156.764450073 0.372391637006 674238.0 674237.0 0.996
34.4245567322 -207.13053894 -156.754867554 0.371714340179 674238.0 674238.0 0.0
