X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-37.92829132080078 7.378314971923828 5.159898281097412 0.6324604522816712 338980.0 338980.0 0.0
-37.928321838378906 7.378283500671387 5.159921646118164 0.6324715889116347 350771.0 350771.0 0.0
-38.00183868408203 7.283088207244873 5.184974670410156 0.6731795402942938 350773.0 350770.0 0.6720000000000005
-38.02934265136719 7.2581868171691895 5.190766334533691 0.685383206469667 350775.0 350784.0 0.4160000000000003
-38.05439376831055 7.231157302856445 5.1982550621032715 0.6959857417169804 349222.0 350769.0 0.4880000000000004
-38.09807205200195 7.14944314956665 5.240522384643555 0.7095338249971379 346624.0 350740.0 0.8320000000000006
-38.118648529052734 7.108641624450684 5.265475273132324 0.7148503352475817 350740.0 350757.0 0.7560000000000006
-38.11867141723633 7.108604431152344 5.265518665313721 0.7148529788240634 369561.0 350446.0 0.7600000000000006
-38.125396728515625 7.094785690307617 5.274223327636719 0.7180102951066446 350446.0 369563.0 0.04000000000000001
-38.14786911010742 7.031320571899414 5.321133136749268 0.7288536588283306 351676.0 348058.0 0.7680000000000006
-38.194095611572266 6.797614574432373 5.539673805236816 0.7567301417852351 370935.0 370935.0 0.0
-38.272499084472656 6.401242733001709 5.910345077514648 0.7567350871378217 371699.0 371699.0 0.0
-38.27250289916992 6.401220321655273 5.910398483276367 0.7567354626597717 343047.0 343047.0 0.0
-38.34528732299805 6.033320903778076 6.254428863525391 0.7433983106842386 371701.0 371701.0 0.0
-38.3455696105957 6.0319437980651855 6.255700588226318 0.7433976878387902 350516.0 371700.0 0.9960000000000008
-38.41248321533203 5.6937761306762695 6.571929454803467 0.7433835090019565 343102.0 343102.0 0.0
-38.481224060058594 5.346418857574463 6.896771430969238 0.7468772176411236 371040.0 371040.0 0.0
-38.551448822021484 4.991330146789551 7.22883415222168 0.7468794646986525 373435.0 373435.0 0.0
-38.551727294921875 4.989912986755371 7.23015832901001 0.746877369185677 373438.0 373442.0 0.004
