X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
6.546046733856201 14.381743431091309 -18.64109230041504 0.48029239508742677 177361.0 177361.0 0.0
6.549966335296631 14.356742858886719 -18.59381866455078 0.5185396332557307 179424.0 179423.0 0.7960000000000006
6.548330783843994 14.332425117492676 -18.554035186767578 0.5502125777658136 182400.0 134680.0 0.7480000000000006
6.575211048126221 14.300575256347656 -18.520870208740234 0.5626764346853975 182398.0 182400.0 0.4240000000000003
6.584474563598633 14.253715515136719 -18.487712860107422 0.5857702834744976 182412.0 182414.0 0.12800000000000009
6.585038185119629 14.252699851989746 -18.486234664916992 0.5861615871533278 182413.0 182412.0 0.9360000000000007
6.610010623931885 14.200069427490234 -18.43369483947754 0.6061819142185693 347170.0 150406.0 0.5800000000000004
6.623241424560547 14.170486450195312 -18.39785385131836 0.6135668065405635 155213.0 156194.0 0.7440000000000005
6.639707088470459 14.15597152709961 -18.37066650390625 0.6146465801543095 179633.0 178745.0 0.06800000000000003
6.667158126831055 14.133877754211426 -18.334880828857422 0.6195878845008069 179633.0 179640.0 0.5280000000000004
6.687455654144287 14.109875679016113 -18.305797576904297 0.6264188126456702 179640.0 179640.0 0.0
6.691173553466797 14.106254577636719 -18.2987060546875 0.6267868472679806 179638.0 179641.0 0.9960000000000008
6.772519588470459 14.052925109863281 -18.1851806640625 0.6313167211857417 179634.0 179634.0 0.0
6.818143844604492 14.028675079345703 -18.137104034423828 0.6372233773094588 174864.0 178744.0 0.8240000000000006
6.837277412414551 14.020142555236816 -18.11475944519043 0.6391344853070435 174866.0 178750.0 0.8000000000000006
6.868708610534668 14.006149291992188 -18.08396339416504 0.641416578403723 174866.0 292159.0 0.7320000000000005
6.898016452789307 13.99585247039795 -18.047306060791016 0.6399743933496223 292154.0 174868.0 0.33200000000000024
6.946348667144775 13.983196258544922 -17.99516487121582 0.6392623975864657 174867.0 185551.0 0.9120000000000007
6.973062038421631 13.975266456604004 -17.969045639038086 0.6412233938029062 185534.0 185552.0 0.6320000000000005
7.004302978515625 13.966925621032715 -17.939626693725586 0.6439274993642764 185539.0 185534.0 0.1360000000000001
7.015763282775879 13.963916778564453 -17.930042266845703 0.6450554179646335 148953.0 185543.0 0.2840000000000002
7.049905300140381 13.961746215820312 -17.895235061645508 0.6444568921608096 185536.0 185543.0 0.5320000000000004
7.072387218475342 13.960660934448242 -17.869007110595703 0.6426233085892477 185536.0 185536.0 0.0
7.149370193481445 13.958585739135742 -17.792251586914062 0.642994273129177 185338.0 185338.0 0.0
7.19222354888916 13.956235885620117 -17.749296188354492 0.6425887593647592 169350.0 158748.0 0.6840000000000005
7.2040629386901855 13.956154823303223 -17.736188888549805 0.6419166607892015 185349.0 158748.0 0.9560000000000007
7.2742133140563965 13.962979316711426 -17.66581916809082 0.6435056852623602 168678.0 168678.0 0.0
7.2910685539245605 13.959476470947266 -17.648950576782227 0.6431192589150132 185351.0 185351.0 0.0
7.359312057495117 13.948960304260254 -17.57716178894043 0.6421736836283668 290408.0 290406.0 0.8080000000000006
7.411857604980469 13.944981575012207 -17.530832290649414 0.6440254713950906 290401.0 290402.0 0.3000000000000002
7.4308624267578125 13.943092346191406 -17.508790969848633 0.6433387870232677 290399.0 290400.0 0.8520000000000006
7.465915679931641 13.941553115844727 -17.472877502441406 0.6422018664597304 289422.0 289428.0 0.46000000000000035
7.5209126472473145 13.94229507446289 -17.422609329223633 0.6427657986981267 288521.0 289432.0 0.7000000000000005
7.581010818481445 13.946013450622559 -17.374500274658203 0.6472753673746163 289435.0 289435.0 0.0
7.597053050994873 13.9439115524292 -17.363433837890625 0.6487317242972 290352.0 290352.0 0.0
7.59705924987793 13.943910598754883 -17.363428115844727 0.6487316109513234 290350.0 290352.0 0.9960000000000008
7.598550319671631 13.943592071533203 -17.362154006958008 0.6487033878280217 290350.0 290350.0 0.0
7.629108905792236 13.941422462463379 -17.33172607421875 0.6465802471943491 288525.0 288525.0 0.0
7.635730266571045 13.941303253173828 -17.326053619384766 0.6459692269833381 207393.0 288524.0 0.9800000000000008
7.7209296226501465 13.94086742401123 -17.257755279541016 0.6431632554206996 207393.0 288434.0 0.7000000000000005
7.755690574645996 13.940545082092285 -17.234939575195312 0.6433779415708463 187309.0 288433.0 0.7600000000000006
7.784017086029053 13.93900203704834 -17.212539672851562 0.6415244421242834 171292.0 149709.0 0.3040000000000002
7.8774495124816895 13.929622650146484 -17.154787063598633 0.6386929034620397 171287.0 171287.0 0.0
7.900905609130859 13.913960456848145 -17.141033172607422 0.6358944497996957 153151.0 153151.0 0.0
8.057547569274902 13.894755363464355 -17.04941177368164 0.6293216568156875 118345.0 118345.0 0.0
8.082515716552734 13.887670516967773 -17.0334415435791 0.6265363050028215 287053.0 287053.0 0.0
8.23868465423584 13.879260063171387 -16.944604873657227 0.6241829551170471 150407.0 150407.0 0.0
8.262505531311035 13.881265640258789 -16.92548370361328 0.6249335787652731 150408.0 150408.0 0.0
8.448444366455078 13.88938045501709 -16.819429397583008 0.641296894598556 286978.0 286978.0 0.0
8.48655891418457 13.886459350585938 -16.79671859741211 0.6440528766952169 286977.0 286977.0 0.0
8.611401557922363 13.877662658691406 -16.72414779663086 0.6626380183914046 131513.0 19340.0 0.8200000000000006
8.61656665802002 13.877421379089355 -16.72178077697754 0.6632638776908567 31841.0 143350.0 0.09600000000000006
8.672894477844238 13.869439125061035 -16.686464309692383 0.667046071625933 285337.0 285337.0 0.0
