X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-39.67070388793945 -7.335590839385986 29.674407958984375 0.9035741151322194 46607.0 46607.0 0.0
-39.67062759399414 -7.3355817794799805 29.674453735351562 0.9035783560442484 46381.0 46381.0 0.0
-39.55342483520508 -7.355832576751709 29.72910499572754 0.915414893031546 46391.0 45548.0 0.7840000000000006
-39.135658264160156 -7.4486985206604 29.934247970581055 0.9570271970118664 46391.0 46391.0 0.0
-39.13565444946289 -7.448710918426514 29.93425750732422 0.9570263489792417 46361.0 46361.0 0.0
-38.40641784667969 -7.610838413238525 30.292356491088867 0.9826191223690347 46174.0 46174.0 0.0
-38.40641784667969 -7.610838413238525 30.292356491088867 0.9826191222381628 45830.0 46174.0 0.9920000000000008
-38.40639877319336 -7.610846996307373 30.292356491088867 0.9826191060100505 45830.0 45830.0 0.0
-37.61367416381836 -7.78706169128418 30.681617736816406 0.9881938989600527 45951.0 45951.0 0.0
-37.61363983154297 -7.7870893478393555 30.681684494018555 0.9881919540268629 45858.0 45858.0 0.0
-36.67206954956055 -7.9970011711120605 31.14434242248535 1.0698505345415354 44217.0 44217.0 0.0
-36.67206954956055 -7.9970011711120605 31.14434242248535 1.0698505344042943 45242.0 44217.0 0.9960000000000008
-36.67203140258789 -7.997018337249756 31.144336700439453 1.0698505002312741 45242.0 45242.0 0.0
-35.48055648803711 -8.261457443237305 31.729148864746094 1.147052423064455 45227.0 45227.0 0.0
-34.10081481933594 -8.568473815917969 32.406776428222656 1.2055114691544466 45032.0 45032.0 0.0
-32.74970626831055 -8.868657112121582 33.070133209228516 1.1262154255380228 44831.0 44831.0 0.0
-32.74970626831055 -8.868657112121582 33.070133209228516 1.1262154257606918 44830.0 44831.0 0.9880000000000008
-32.74969482421875 -8.868654251098633 33.070152282714844 1.126215444093759 44830.0 44830.0 0.0
-31.770410537719727 -9.091976165771484 33.553775787353516 0.9662512425950389 44649.0 44649.0 0.0
-31.77031707763672 -9.091949462890625 33.55385971069336 0.9662528785662158 44652.0 44652.0 0.0
-31.354141235351562 -9.18674087524414 33.7615966796875 0.8766217728783263 144.0 144.0 0.0
-31.232707977294922 -9.222556114196777 33.834449768066406 0.8732211915022986 35597.0 35597.0 0.0
-31.188610076904297 -9.226048469543457 33.860931396484375 0.8741686185953048 35069.0 35069.0 0.0
-31.013898849487305 -9.289544105529785 33.9698486328125 0.8612409826620276 35575.0 35575.0 0.0
-30.922409057617188 -9.303086280822754 34.01499938964844 0.8633103607915841 42348.0 42348.0 0.0
-30.92224884033203 -9.303092956542969 34.01508331298828 0.8633158801806381 42349.0 42348.0 0.9840000000000008
-30.9123477935791 -9.303518295288086 34.020263671875 0.863655322607461 42349.0 42349.0 0.0
-30.767227172851562 -9.340462684631348 34.102996826171875 0.8558491411910232 36005.0 36005.0 0.0
-30.662288665771484 -9.365348815917969 34.16425323486328 0.8557903771639888 35733.0 35733.0 0.0
-30.652427673339844 -9.36622428894043 34.17010498046875 0.8559303760290077 42080.0 42084.0 0.19200000000000014
-30.600820541381836 -9.372726440429688 34.204872131347656 0.8570044272387981 42090.0 42090.0 0.0
-30.495237350463867 -9.40265941619873 34.26976013183594 0.8496981881240365 42085.0 42085.0 0.0
-30.44751739501953 -9.412439346313477 34.29240036010742 0.8485178358167266 33048.0 33048.0 0.0
-30.31265640258789 -9.444977760314941 34.37611770629883 0.8529874844801703 41963.0 41963.0 0.0
-30.251619338989258 -9.463879585266113 34.41022872924805 0.855826199752493 36011.0 36011.0 0.0
-30.072599411010742 -9.491394996643066 34.5268440246582 0.8679798692292925 33465.0 33465.0 0.0
-29.997148513793945 -9.537907600402832 34.5887336730957 0.8588722332800667 32925.0 32925.0 0.0
-29.718286514282227 -9.584403038024902 34.8149528503418 0.8167764851025985 33099.0 33099.0 0.0
-29.647329330444336 -9.60177993774414 34.86625671386719 0.82444978745675 33351.0 32965.0 0.23600000000000018
-29.622051239013672 -9.613707542419434 34.88346481323242 0.8243845544995871 33350.0 33351.0 0.5160000000000003
-29.59844970703125 -9.625747680664062 34.90121078491211 0.8241510390873346 30310.0 33350.0 0.9560000000000007
-29.365455627441406 -9.65838623046875 35.06416702270508 0.8050858194993479 754.0 754.0 0.0
-29.19310188293457 -9.726481437683105 35.22414779663086 0.8217656615896031 32199.0 32199.0 0.0
-29.166288375854492 -9.729310035705566 35.24723815917969 0.8219730379068466 31504.0 31504.0 0.0
-28.97686195373535 -9.804914474487305 35.41509246826172 0.8179112117911325 30954.0 30954.0 0.0
-28.976709365844727 -9.80496883392334 35.41524887084961 0.8179411156949088 33328.0 30954.0 0.9960000000000008
-28.938846588134766 -9.818496704101562 35.4537239074707 0.8253871877352141 33328.0 33328.0 0.0
-28.937763214111328 -9.818802833557129 35.454742431640625 0.8256454407941686 33329.0 33328.0 0.9800000000000008
-28.884645462036133 -9.833785057067871 35.504573822021484 0.8382998406829385 33329.0 33329.0 0.0
-28.86118507385254 -9.83705997467041 35.524620056152344 0.8426105777401234 32903.0 831.0 0.1560000000000001
-28.819747924804688 -9.855743408203125 35.564571380615234 0.8416552444249918 32588.0 32921.0 0.07600000000000004
-28.649747848510742 -9.94582748413086 35.671958923339844 0.8357931532357336 32508.0 32508.0 0.0
-28.573650360107422 -9.989372253417969 35.71893310546875 0.8386737374222575 32514.0 32514.0 0.0
-28.573650360107422 -9.989372253417969 35.71893310546875 0.8386737364398777 32513.0 32514.0 0.9960000000000008
