X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
56.0111427307 -166.311248779 -111.767166138 0.37997412021 151279.0 151279.0 0.0
55.9987983704 -166.286621094 -111.771766663 0.39559636397 151280.0 10899.0 0.596
55.994720459 -166.276153564 -111.774475098 0.402032630034 10899.0 146247.0 0.148
55.9791870117 -166.190139771 -111.735801697 0.407282797768 151411.0 151411.0 0.0
55.9790802002 -166.18069458 -111.728462219 0.406220182249 151409.0 151409.0 0.0
55.9926338196 -166.05355835 -111.629478455 0.387308189992 95252.0 95252.0 0.0
55.994720459 -165.994934082 -111.599388123 0.387403738525 95743.0 95743.0 0.0
55.9837913513 -165.883132935 -111.517997742 0.398129359492 151754.0 151754.0 0.0
55.9837875366 -165.883102417 -111.517990112 0.398131770239 151755.0 151754.0 0.996
55.9828529358 -165.877151489 -111.515205383 0.398732046168 151755.0 151755.0 0.0
55.9795646667 -165.836227417 -111.483535767 0.395111041268 152386.0 152386.0 0.0
55.9712677002 -165.716995239 -111.388954163 0.386420903127 151758.0 151758.0 0.0
55.9807167053 -165.678009033 -111.362747192 0.38803850316 143037.0 143037.0 0.0
55.9800376892 -165.540512085 -111.271148682 0.392256506604 94839.0 94839.0 0.0
55.9752197266 -165.500839233 -111.226646423 0.395707449811 93848.0 93848.0 0.0
55.974395752 -165.439529419 -111.174156189 0.395921861481 73508.0 73508.0 0.0
55.9702682495 -165.393218994 -111.146377563 0.397848757583 151164.0 151164.0 0.0
55.9705734253 -165.353546143 -111.12474823 0.399214970843 94259.0 93899.0 0.104
55.978061676 -165.208908081 -111.00504303 0.418663587156 93859.0 93859.0 0.0
55.9781150818 -165.206680298 -111.002670288 0.419175288718 93866.0 93866.0 0.0
55.9750747681 -165.18572998 -110.987045288 0.419743763941 32097.0 93858.0 0.324
55.9667854309 -165.124633789 -110.945930481 0.426635238923 32928.0 32097.0 0.032
55.9664955139 -165.122711182 -110.944641113 0.426863859656 32928.0 32928.0 0.0
55.9558677673 -165.082611084 -110.90877533 0.432931436972 93486.0 93486.0 0.0
55.94140625 -165.026763916 -110.863342285 0.43223344902 84190.0 84190.0 0.0
55.9353904724 -164.892974854 -110.740501404 0.444617320924 92118.0 92118.0 0.0
55.933971405 -164.867889404 -110.722076416 0.446670424314 92137.0 92136.0 0.736
55.9334068298 -164.859390259 -110.714347839 0.446692342853 92120.0 92137.0 0.468
55.9355621338 -164.804519653 -110.65952301 0.449104585228 92121.0 92121.0 0.0
55.9355735779 -164.803710938 -110.659080505 0.449214310383 133077.0 92122.0 0.956
55.925075531 -164.743148804 -110.600891113 0.442312777199 133076.0 133076.0 0.0
55.9065437317 -164.678527832 -110.532196045 0.448754356156 91699.0 92112.0 0.176
55.9025726318 -164.647781372 -110.501495361 0.454828904303 71152.0 71152.0 0.0
55.9019126892 -164.582565308 -110.413627625 0.451154219796 91684.0 91684.0 0.0
55.8983039856 -164.561279297 -110.392272949 0.4507520747 90361.0 90361.0 0.0
55.8656692505 -164.441497803 -110.255378723 0.453300060042 90360.0 90360.0 0.0
55.8624038696 -164.430648804 -110.238136292 0.455420479046 90366.0 143417.0 0.196
