X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-10.557223320007324 1.8780200481414795 -12.75735855102539 0.5487694601698384 242394.0 242394.0 0.0
-10.524259567260742 1.9000065326690674 -12.738546371459961 0.5530148879786928 242395.0 312917.0 0.8520000000000006
-10.51866340637207 1.903590440750122 -12.734390258789062 0.5534009725274345 312965.0 312917.0 0.21600000000000016
-10.501713752746582 1.9191137552261353 -12.720208168029785 0.5528723940657713 312966.0 312966.0 0.0
-10.421725273132324 1.9741789102554321 -12.671916961669922 0.5542537660471516 312777.0 312777.0 0.0
-10.402647972106934 1.9905238151550293 -12.658072471618652 0.5554550364146471 230932.0 241780.0 0.9400000000000007
-10.389301300048828 2.0005393028259277 -12.648085594177246 0.5557571926684334 204831.0 241778.0 0.9200000000000007
-10.381768226623535 2.0052528381347656 -12.642740249633789 0.5554853100098197 216165.0 73914.0 0.10000000000000006
-10.311429977416992 2.0607969760894775 -12.589228630065918 0.553852047413962 216168.0 216168.0 0.0
-10.286298751831055 2.0758113861083984 -12.571056365966797 0.5540878284804858 216230.0 312858.0 0.8400000000000006
-10.277527809143066 2.081725597381592 -12.564173698425293 0.5538431647053029 76047.0 312858.0 0.6680000000000005
-10.241196632385254 2.111980676651001 -12.532740592956543 0.5527950373466389 230948.0 76047.0 0.2760000000000002
-10.229351043701172 2.12216854095459 -12.522492408752441 0.5526028482038841 287319.0 230948.0 0.18000000000000013
-10.184774398803711 2.1514358520507812 -12.484078407287598 0.5518777428854195 63578.0 63578.0 0.0
-10.120388984680176 2.1937899589538574 -12.429437637329102 0.5471659730226197 148754.0 148754.0 0.0
-10.109941482543945 2.1984012126922607 -12.421880722045898 0.546218895579541 178438.0 126974.0 0.3720000000000003
-10.098563194274902 2.2046005725860596 -12.41389274597168 0.5448007293424556 126974.0 241733.0 0.20000000000000015
-10.037837982177734 2.2464544773101807 -12.359271049499512 0.5410840761207295 201140.0 312808.0 0.10000000000000006
-10.037622451782227 2.2466273307800293 -12.359081268310547 0.5410772691601637 201140.0 312809.0 0.17200000000000013
-10.01778793334961 2.2593793869018555 -12.341322898864746 0.5387231592058367 174480.0 312813.0 0.8360000000000006
-9.980839729309082 2.2842655181884766 -12.311704635620117 0.5355468706840071 241736.0 241736.0 0.0
-9.939996719360352 2.305147171020508 -12.277676582336426 0.5317631047156417 241718.0 241715.0 0.012
-9.939811706542969 2.305255651473999 -12.277520179748535 0.5317467427998411 241718.0 241719.0 0.012
-9.885987281799316 2.3419618606567383 -12.234315872192383 0.5276071343220711 241712.0 241712.0 0.0
-9.87055492401123 2.3506414890289307 -12.220105171203613 0.526129664101886 238675.0 240593.0 0.024
-9.848527908325195 2.362821102142334 -12.202238082885742 0.5245895133199763 280591.0 280591.0 0.0
-9.848447799682617 2.362868547439575 -12.20218563079834 0.5245806375632163 241203.0 280591.0 0.9960000000000008
-9.828535079956055 2.3746557235717773 -12.189217567443848 0.5223705741299711 241203.0 241203.0 0.0
-9.75586223602295 2.4118247032165527 -12.1358642578125 0.5177148691569844 240051.0 240051.0 0.0
-9.755837440490723 2.411841630935669 -12.135845184326172 0.5177134859340425 240585.0 240051.0 0.9960000000000008
-9.749622344970703 2.416069984436035 -12.131046295166016 0.5173690634215191 240585.0 240585.0 0.0
-9.662841796875 2.4579317569732666 -12.068154335021973 0.5137773049666114 312619.0 312619.0 0.0
-9.660774230957031 2.45870041847229 -12.066499710083008 0.5136898706435455 312621.0 312618.0 0.9440000000000007
-9.583653450012207 2.499434471130371 -12.00290298461914 0.5110831385205967 212792.0 212792.0 0.0
-9.572375297546387 2.504051685333252 -11.994136810302734 0.511079793027855 312635.0 240552.0 0.7120000000000005
-9.549299240112305 2.51332950592041 -11.975059509277344 0.5107361313331407 312635.0 312635.0 0.0
-9.497173309326172 2.5385966300964355 -11.936004638671875 0.5124299569493818 210638.0 210638.0 0.0
-9.493865013122559 2.54018235206604 -11.933810234069824 0.5124932648387377 312633.0 312634.0 0.9760000000000008
-9.421653747558594 2.5771524906158447 -11.872286796569824 0.5113847028796743 312749.0 312749.0 0.0
-9.405582427978516 2.586484909057617 -11.86050796508789 0.5121589667865462 239385.0 239385.0 0.0
-9.326006889343262 2.6194398403167725 -11.801844596862793 0.5171427713307846 239301.0 239301.0 0.0
-9.308058738708496 2.6298611164093018 -11.783757209777832 0.517191794574241 238761.0 238761.0 0.0
-9.267546653747559 2.647176504135132 -11.752663612365723 0.5185631622285485 239394.0 239392.0 0.2960000000000002
-9.256956100463867 2.6513845920562744 -11.745515823364258 0.5197128627929538 239391.0 239391.0 0.0
-9.203271865844727 2.6824686527252197 -11.698029518127441 0.5213024874712957 238702.0 139115.0 0.19600000000000015
-9.195242881774902 2.686119556427002 -11.691605567932129 0.5218536595444925 238703.0 201294.0 0.11600000000000008
-9.175570487976074 2.694589138031006 -11.675601959228516 0.5234425415697027 238750.0 238751.0 0.45600000000000035
-9.172317504882812 2.6958062648773193 -11.673384666442871 0.5238053237912552 238736.0 238750.0 0.9760000000000008
-9.135910034179688 2.714805841445923 -11.638522148132324 0.5227203384708367 312785.0 312785.0 0.0
-9.087814331054688 2.7414581775665283 -11.596453666687012 0.5253901224940845 312783.0 312783.0 0.0
-9.077244758605957 2.7476747035980225 -11.586519241333008 0.5253130509979951 238739.0 238739.0 0.0
-9.034247398376465 2.772141695022583 -11.546960830688477 0.5252755218287767 174486.0 174486.0 0.0
-8.994053840637207 2.790510416030884 -11.511693954467773 0.524603318237516 312547.0 312551.0 0.2720000000000002
